정류소명,정류소아이디
송도더삽그린워크(3차),164000530
신정중학교,164000555
달빛축제공원,164000620
달빛축제공원대공연장,164000735
힐스테이트송도더테라스(정문),164000718
송도SK뷰(105동),164000634
송도SK뷰(101동),164000636
박문중학교,165000844
캐슬해모로,165000845
송도더샵마스터뷰22단지(2202동)하행,164000714
대동도어(주),165000984
블루오션골프클럽(앰코코리아),165000879
선광,164000542
한진,164000540
송도스포츠센터(LNG야구장),165000721
한진,164000541
선광,164000543
앰코코리아(블루오션골프클럽),165000880
대동도어(주),165000983
수협(인천해양센터),161000080
국민건강보험 인천부평지사,166000621
동국무역,166000615
동서식품,166000624
부흥초등학교,166000299
부개2파출소,166000318
일신동행정복지센터,166000205
군수사령부입구(장애인복지관),166000826
17사단입구,166000832
부개파출소,166000329
부흥초교,166000302
동서식품,166000623
국민건강보험 인천부평지사,166000620
어울림아파트202동앞,168001117
발산초등학교(풍림아이원),168000433
당하마트,168000618
당하농원,168000388
둑실동(효성산업),167000339
드림로갈산교,167000342
갈현경로당앞,167000607
부대앞,167000532
귤현차량기지(안골공원),167000619
귤현현대아이파크,167000620
계양센트레빌1단지,167000628
계양센트레빌2단지,167000625
홈플러스계산점,167000622
계산여자고등학교,167000221
계양센트레빌1단지,167000627
귤현아이파크정문,167000572
귤현차량기지(안골공원),167000618
부대앞,167000531
드림로갈산교,167000343
둑실동(효성산업),168000395
당하농원,168000390
당하마트,168000619
당하금호어울림1차,168000435
신분당선.강남역4번출구,122900101
선릉역,122000156
한국무역센터.삼성역,122000148
한국무역센터.삼성역,122000098
선릉역,122000115
인천논현중학교,165001061
논현1동행정복지센터,165000598
논현9단지냇마을신영지웰A정문,165000600
논현9단지냇마을신영지웰A,165000602
근린공원,165000604
구월아시아드8단지,165000891
구월한내들퍼스티지,165000882
센트럴자이,165000884
구월아시아드8단지,165000892
남촌입구,165000157
대우푸르지오복합상가,165000605
논현9단지냇마을신영지웰A,165000603
논현초등학교,165000601
논현10단지별빛마을웰카운티A후문,165000599
경희유치원앞,165000992
경희유치원앞,165000991
풍림2단지,224000122
풍림1단지정문,224000064
마린월드,224000094
월곶풍림아파트3차,224001080
월곶,224001077
풍림아파트,224000749
소래포구입구,224000098
소래포구역앞,165001063
중앙산부인과,224000301
신천연합병원,224000300
신천역.문화의거리,224000299
삼미시장,224000524
소산서원,224001079
삼미시장,224000545
신천역.문화의거리,224000445
신천연합병원,224000315
중앙산부인과,224000314
용현초등학교,163000465
목화빌라,163000545
왕길동(기점),168000699
경인특장,168000547
경인계량소,168000549
왕길고가,168000551
금강종합상가,168000858
안동포사거리입구,168000765
공장단지입구,168000555
금호어울림아파트,168000593
인천영어마을,168000454
신동아아파트,167000349
킹스빌타운,167000315
임학사거리,167000283
신동아아파트,167000350
에스케이에너지,168000562
금호어울림아파트,168000592
인천마전도서관,168000556
안동포사거리입구,168000766
대신철강,168000859
왕길고가,168000552
경인계량소,168000550
진표에너지,168000548
왕길동종점,168000594
유현사거리,168000483
한국공항공사,115000297
서울방화초등학교,115000270
서초동삼성아파트,121000064
강남역.역삼세무서,122000184
역삼역.포스코타워역삼,122000185
럭키아파트,122000368
도곡한신아파트,122000381
양재역말죽거리.강남베드로병원,122000214
서초구청,121000053
연수우체국,164000314
린나이코리아,166000012
귀뚜라미보일러,168000004
우진기계,168001106
동양하이테크,168000966
한주글로벌,168001306
한국도심공항터미널,161000400
스타파이브입구,161000429
인천공항전망대,161000365
덕교삼거리,161000214
용유동행정복지센터,161000211
신설동(3거리),161000019
서해수산연구소,161000007
선녀바위유원지,161000004
입구지,161000300
입구지입구,161000478
신설동(3거리),161000018
용유동행정복지센터,161000017
인천공항전망대,161000366
스타파이브입구,161000428
한국도심공항터미널앞,161000645
귀뚜라미보일러,168000003
린나이코리아,166000011
북변환승센터.구터미널,232000580
사우역.김포고(직행),232000610
길훈4차아파트,232000354
장릉입구,232000353
수행마을.홈플러스,232000352
양도사거리.대림아파트.신안아파트,232000351
당곡고개,232000350
현대아파트,232000498
유현마을.신동아아파트,232000349
영종소방서,161000765
당곡고개,232000348
양도사거리.삼용아파트,232000347
수행마을.홈플러스,232000346
장릉입구,232000345
길훈4차아파트,232000344
사우고.김포고(걸포사거리방면),232000426
북변환승센터.구터미널,232000581
백석중사거리,168001238
한화꿈에그린정문,168001372
가정택지삼거리,168001385
가정택지삼거리,168001386
한라비발디정문,168001373
대우아파트,166000321
쉐보레출고사무소,168001160
(주)에코마이스터,168001147
(주)경동세라믹스,168001146
프린피아통합물류센터,168001235
경인항다목적부두,168001151
경인아라뱃길여객터미널,168000869
영종대교휴게소,168000943
인천체육고등학교입구,168001048
인천체육고등학교입구,168001049
인천체육고등학교,168001233
화력발전소,168000628
청라도,168001127
청라백세요양병원,168001179
청라백세요양병원,168000944
청라도,168000931
인천환경공단입구,168000930
영종대교휴게소,168000942
인천여객터미널,168001155
경인항다목적부두,168001152
정서진삼거리,168001234
아라뱃길물류센터,168001145
공영산업,168001148
쿠팡물류센터,168001157
삼산동차고지,166000830
휴먼시아1단지,166000840
부평역사박물관,166000609
부평역사박물관,166000798
굴포천,166000506
북구도서관,166000469
부평래미안아파트,166000438
부평중학교,166000416
부평구보건소,166000373
부평역,166000239
산곡중학교,166000322
산곡중학교,166000320
백운역(하행),166000901
부평구보건소,166000372
부평중학교,166000402
부평래미안아파트,166000437
신트리공원,166000472
갈월초등학교,166000531
갈산태화아파트,166000542
대동1차후문(종점),166000553
서해그랑블후문,166000610
삼산푸른솔마을,166000653
신성미소지움후문,166000660
영선고등학교,166000853
백조아파트,166000388
부평코오롱하늘채아파트,166000360
부흥약국,166000337
부개2파출소,166000317
백조세탁소,166000285
농협로타리,166000251
농협로타리,166000248
백조세탁소,166000282
부개파출소,166000764
부흥약국,166000339
부평코오롱하늘채아파트,166000357
백조아파트,166000386
부개주공3단지정문,166000460
테니스장,166000456
한국선교역사기념관,166000673
용갈비,166000338
해광병원,166000292
부평시장(용갈비),166000344
작전서운동행정복지센터,167000104
광명아파트,167000098
계양새마을금고,167000094
화전초교사거리,167000087
동보아파트,167000056
갈산태화아파트,166000666
동보아파트,167000063
계양새마을금고,167000097
광명아파트,167000096
작전서운동행정복지센터,167000103
현대.태화아파트,167000402
갈현교,167000608
목상교차로,167000637
청룡정,167000633
다남동역골입구,167000334
다남동역골입구,167000333
다남동소촌마을입구,167000330
청룡정,167000634
목상동(새봄농원입구),167000323
목상동마을입구,167000318
목상동솔밭.이주단지입구,167000317
목상교차로,167000636
갈현교입구,167000617
갈현교,167000609
유림골프장,167000469
동보2차아파트,167000059
안남고(동보1차아파트),167000048
하나아파트,167000574
동보2차아파트,167000053
작전동풍림아파트,167000090
인천해든초등학교,168001410
인천해든초등학교,168001411
인천상공회의소,165001041
남동인더스파크역1번출구,165001045
한국콘베어공업,165001049
논현포대근린공원,165001056
남동인더스파크역1번출구,165001050
공단공구상가,165001048
삼양감속기,165000085
계산전통시장,167000648
계산3동행정복지센터,167000649
계산현대아파트,167000650
계양국제어학관,167000651
학마을서원아파트,167000652
길주초등학교,167000654
계산3동행정복지센터,167000656
계산전통시장,167000657
인천국제공항,161000613
공항고속도로진입(미정차),161000644
송도국제교입구,164000597
목감IC진입(미정차),277103206
